Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers
abstract,0.10210797344924892,0.06788871309225473,0.006206625116590869,0.016272259105086687,0.0013886447956514697,0.08751540122693414,0.030162657267726746,0.08200752602941273,0.03477875158016687,0.0036601004913284774,0.03953909014014577,0.010165946472952755,0.04463282771085788,0.0336694527352604,0.0018726559739650414,0.01646665172943755,0.02550071738218649,0.05009148821457968,0.03133346837459201,0.038250421166463,0.04997420680005949,0.021712275206804424,0.051283487577735515,0.0242917656917472,0.021549639869844595,0.061178431567030435,0.008093337455250087,0.04693620369931033,0.053296140869940556,0.05833025678230577,0.07843070420214127,0.03471151182290847,0.02335709893759983,0.0050366581832402765,0.05567055636950886,0.001150749296388337,0.0004527796692529659,0.0004527796692529659,0.0013886447956514836,0.00262020012241046
category,0.06788871309225473,2.1872377741284965,0.3395837729955594,0.3970657808902531,0.10740711966028628,0.7971894841532806,0.16303380969795256,0.13309567474761547,1.0496579100562335,0.1156731282120935,0.6689684087173975,0.48391900717012293,0.16897511229435325,0.6373116796018279,0.09137966888323946,0.6458732727503087,0.7950575123223281,0.5756902386628502,0.406270515766593,1.1281638777213103,0.5092532698077876,0.30528115319143323,0.9207206399437756,0.12150206833836273,0.5733370415671311,0.3736043898288757,0.2632561964443792,0.384997564724192,0.29159855404984986,0.4340465078057667,0.34848504286369925,0.5978735576661238,0.7811482712386345,0.3491484592655194,0.582543462985005,0.09202950620485623,0.04943403412943997,0.040162067197600286,0.12975953222796716,0.22126029622360674
collective,0.006206625116590869,0.3395837729955594,0.9505963175656718,0.176728021255359,0.06108929924895172,0.30235935490408494,0.06653625814008479,0.041920507470000604,0.515507804812698,0.027610968438442615,0.25608716186771907,0.35916340370299366,0.05169605533436761,0.17025842780024308,0.10544033008766615,0.3807641615388993,0.37710008388453947,0.17200141265278607,0.06232091965944021,0.5481369683965276,0.2129016685915846,0.04706920179178721,0.37641063904488287,0.019328813272659236,0.3552149722578464,0.15665090744450386,0.200184333305941,0.1754637883223719,0.12551156456562118,0.18503384189010896,0.07844574635795773,0.3417464002446851,0.5612328095301695,0.48906410277004425,0.2659174929564383,0.07052177475356591,0.11670054567156438,0.08497253209207492,0.04192050747000062,0.03621153750111179
datatype,0.016272259105086687,0.3970657808902531,0.176728021255359,0.9420806336314078,0.152105066394681,0.33292267287964444,0.07373859013639578,0.038563007755483096,0.4671833854019631,0.05180965199856703,0.2399440749937553,0.2714460093609245,0.11448222443837754,0.209211764567936,0.08977100249885842,0.30375942368723197,0.338515136921341,0.230894409044006,0.12214423658789973,0.46309234322502496,0.1551342521311227,0.10118578174731271,0.3239647803013717,0.13253330271789193,0.3204623564306736,0.15985809702991624,0.1229857504157981,0.15677505522443702,0.18012151269393512,0.2079484930802819,0.1293469283556998,0.31098348351592375,0.42745727390837823,0.15382692886688112,0.2258522445767249,0.03590074146791269,0.06108392846444202,0.03740665921733428,0.11383522492525858,0.044372132799350227
enumeration,0.0013886447956514697,0.10740711966028628,0.06108929924895172,0.152105066394681,0.3487333452199047,0.1431081010031109,0.048630394583547246,0.0042610667036649605,0.20252233808352954,0.011245830727253062,0.09992400913437843,0.14810148479747287,0.0625962078801151,0.09442824191116124,0.038918938633007376,0.14274464632970424,0.17030340998313948,0.10594029405990747,0.042890513311813795,0.21151314275188332,0.15449281715148175,0.0788781122820784,0.11139638937579936,0.06136465255335621,0.12820293401015093,0.08253325477478453,0.05150030401002139,0.09427765221237451,0.03717231560082991,0.10646289828792765,0.07151304943991231,0.1432595927292404,0.17425946176404877,0.06730683230930937,0.07699481328964794,0.003530616515846463,0.0013886447956514697,0.0013886447956514697,0.10400098242407939,0.008045738682534442
event,0.08751540122693414,0.7971894841532806,0.30235935490408494,0.33292267287964444,0.1431081010031109,2.0512866142203103,0.3617307444312933,0.20996126665130105,1.0158547557042494,0.1111215316902015,0.7345819164148281,0.6164516817177855,0.10794324847671657,0.6211365421639298,0.2028566641665014,0.78154734582361,0.7715098597021212,0.7604825592156121,0.6127718668567336,1.0684029309790894,0.6589011677763996,0.4130313202457557,0.9687971811602242,0.21409868513644637,0.5016302527879734,0.8132500234179546,0.33152688031390387,0.597871178474344,0.5187490439160333,0.5518165914700155,0.5763342565576033,0.6657477651426094,0.9143561411053917,0.36857297938433625,1.1030547876809416,0.20692069767577842,0.1021079734492488,0.09302327642445571,0.2709912559533565,0.323421498977777
historicalRole,0.030162657267726746,0.16303380969795256,0.06653625814008479,0.07373859013639578,0.048630394583547246,0.3617307444312933,0.4777426751672639,0.11316994923118792,0.24590728806725093,0.022789216710881244,0.13880505904839005,0.13687195877232727,0.008775993506201216,0.09668762000029985,0.10006413137267924,0.17924609097562746,0.21151206315665433,0.191946954773931,0.1312219651049602,0.25656447299662,0.17666109070806393,0.0332837890528371,0.16313738934176697,0.056193189531726036,0.054315575061094364,0.3028653215761453,0.12237970749780139,0.21154258472214255,0.1183083090640874,0.1274380447936105,0.24154642437207846,0.11071556172270801,0.26522667171190173,0.0719583165219273,0.2607229057866297,0.0053889307683521945,0.0021188996193182083,0.0021188996193182083,0.1478629688733388,0.012288785648786063
historicalRoleMixin,0.08200752602941273,0.13309567474761547,0.041920507470000604,0.038563007755483096,0.0042610667036649605,0.20996126665130105,0.11316994923118792,0.31404032557775385,0.1376643422553163,0.064241402467629,0.06406522691274547,0.03137294761806302,0.061202678690318486,0.05973522226901041,0.038918938633007376,0.10254731408459436,0.10076491255653496,0.16092817482037344,0.06647381128958152,0.14396237035746215,0.21546914184882354,0.05877766486224223,0.1071966352131987,0.021163757713683812,0.09012156691265637,0.1880982194965075,0.024938994138020684,0.10805540007174097,0.1563702059170181,0.17980877144470125,0.16105146486880945,0.0709402184459492,0.13499450461060575,0.04220377864131585,0.1727770002316448,0.020558623769211894,0.0013886447956515044,0.0013886447956515044,0.04126420513352003,0.03604283983946831
kind,0.03477875158016687,1.0496579100562335,0.515507804812698,0.4671833854019631,0.20252233808352954,1.0158547557042494,0.24590728806725093,0.1376643422553163,2.973929107075792,0.1912974034564439,0.8967397178056167,0.8609089037367608,0.158139173572016,0.8901311179001496,0.23861483487116408,1.1916445215727978,1.315327312977432,0.7042158379305697,0.3933004212610727,1.7309961346553813,0.525661358251158,0.261743507606693,1.2511801272588163,0.19553714806427833,0.8865794635201878,0.5109319340142705,0.574318839811169,0.47480164102366207,0.36652404450531273,0.46165525842154503,0.3549113336044375,0.949584580651647,1.3036655922066978,0.4797928966163676,0.7508905097549183,0.15594664776396902,0.09036357601165948,0.09036357601165945,0.17958144418112,0.1965396026283689
mixin,0.0036601004913284774,0.1156731282120935,0.027610968438442615,0.05180965199856703,0.011245830727253062,0.1111215316902015,0.022789216710881244,0.064241402467629,0.1912974034564439,0.5277278787671499,0.11365618655943723,0.10879176947997936,0.020930688179611807,0.1785376891942479,0.015422812982090278,0.13754602511414285,0.21069431859707305,0.10805136570567017,0.035789299315191044,0.25075785405096257,0.059816043403624154,0.0344536380944422,0.20476654295940672,0.043471631144510234,0.13935762824070672,0.0341035854130423,0.07344823151996846,0.06327989819797905,0.0584857843309437,0.04592260933621068,0.08334946832843729,0.12931851071524475,0.17254474935812492,0.04542482249844218,0.08983148897168226,0.009314864354108277,0.0036601004913284635,0.024840045673064574,0.011245830727253076,0.024258807240387682
