year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
2007,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125
2011,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
2013,0.0,0.046511627906976744,0.12093023255813953,0.027906976744186046,0.0,0.0,0.0,0.0,0.17674418604651163,0.009302325581395349,0.037209302325581395,0.06046511627906977,0.0,0.004651162790697674,0.0,0.15813953488372093,0.16279069767441862,0.05116279069767442,0.0,0.13488372093023257,0.009302325581395349,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0.08860759493670886,0.05063291139240506,0.02531645569620253,0.0379746835443038,0.0379746835443038,0.0,0.0,0.10126582278481013,0.05063291139240506,0.06329113924050633,0.05063291139240506,0.0,0.012658227848101266,0.02531645569620253,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,0.0759493670886076,0.0379746835443038,0.02531645569620253,0.02531645569620253
2016,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.0,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035
2017,0.0,0.08928571428571429,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.125,0.017857142857142856,0.05357142857142857,0.03571428571428571,0.0,0.0,0.017857142857142856,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.017857142857142856,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571
2018,0.0,0.11290322580645161,0.04838709677419355,0.0,0.016129032258064516,0.06451612903225806,0.0,0.0,0.08064516129032258,0.016129032258064516,0.08064516129032258,0.016129032258064516,0.0,0.03225806451612903,0.0,0.12903225806451613,0.06451612903225806,0.08064516129032258,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.016129032258064516,0.04838709677419355
2019,0.0,0.07692307692307693,0.057692307692307696,0.019230769230769232,0.0,0.057692307692307696,0.019230769230769232,0.0,0.1346153846153846,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.0,0.057692307692307696,0.019230769230769232,0.1346153846153846,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.019230769230769232,0.0,0.019230769230769232
2020,0.0,0.08411214953271028,0.018691588785046728,0.037383177570093455,0.0,0.056074766355140186,0.009345794392523364,0.0,0.14018691588785046,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.08411214953271028,0.11214953271028037,0.07476635514018691,0.028037383177570093,0.08411214953271028,0.018691588785046728,0.037383177570093455,0.028037383177570093
2021,0.0064516129032258064,0.1032258064516129,0.025806451612903226,0.04516129032258064,0.0064516129032258064,0.05806451612903226,0.0,0.0064516129032258064,0.1032258064516129,0.012903225806451613,0.08387096774193549,0.05161290322580645,0.0064516129032258064,0.07741935483870968,0.012903225806451613,0.1032258064516129,0.07741935483870968,0.03225806451612903,0.025806451612903226,0.0967741935483871,0.025806451612903226,0.01935483870967742,0.01935483870967742
2022,0.0,0.10062893081761007,0.0440251572327044,0.050314465408805034,0.018867924528301886,0.05660377358490566,0.006289308176100629,0.012578616352201259,0.09433962264150944,0.012578616352201259,0.050314465408805034,0.050314465408805034,0.018867924528301886,0.0440251572327044,0.012578616352201259,0.1069182389937107,0.08176100628930817,0.06918238993710692,0.012578616352201259,0.0880503144654088,0.050314465408805034,0.012578616352201259,0.006289308176100629
2023,0.006329113924050633,0.08860759493670886,0.04430379746835443,0.0189873417721519,0.006329113924050633,0.03164556962025317,0.0,0.0,0.12025316455696203,0.03164556962025317,0.0759493670886076,0.056962025316455694,0.012658227848101266,0.06329113924050633,0.006329113924050633,0.0949367088607595,0.10126582278481013,0.06329113924050633,0.0189873417721519,0.10126582278481013,0.012658227848101266,0.0379746835443038,0.006329113924050633
2024,0.0,0.08661417322834646,0.031496062992125984,0.015748031496062992,0.007874015748031496,0.07874015748031496,0.031496062992125984,0.015748031496062992,0.11023622047244094,0.031496062992125984,0.03937007874015748,0.06299212598425197,0.0,0.07086614173228346,0.007874015748031496,0.09448818897637795,0.09448818897637795,0.06299212598425197,0.023622047244094488,0.09448818897637795,0.03937007874015748,0.0,0.0
2025,0.023255813953488372,0.09302325581395349,0.0,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.0,0.09302325581395349,0.023255813953488372,0.0,0.06976744186046512,0.0,0.09302325581395349,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.0,0.0
