year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,formal,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2012,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2013,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2014,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
2015,0.0,0.14634146341463414,0.0,0.0,0.0,0.0975609756097561,0.0,0.12195121951219512,0.0,0.0,0.0,0.12195121951219512,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.17073170731707318
2016,0.0,0.1875,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.1875,0.125
2017,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
2018,0.0,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.2727272727272727,0.15151515151515152
2019,0.0,0.11428571428571428,0.0,0.0,0.0,0.08571428571428572,0.0,0.11428571428571428,0.0,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.17142857142857143,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.2,0.14285714285714285
2020,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571,0.08928571428571429,0.0,0.05357142857142857,0.0,0.03571428571428571,0.017857142857142856,0.07142857142857142,0.125,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,0.26785714285714285,0.10714285714285714
2021,0.0,0.15053763440860216,0.010752688172043012,0.0,0.03225806451612903,0.053763440860215055,0.0,0.03225806451612903,0.0,0.043010752688172046,0.043010752688172046,0.0967741935483871,0.12903225806451613,0.0,0.07526881720430108,0.010752688172043012,0.0,0.0,0.0,0.021505376344086023,0.17204301075268819,0.12903225806451613
2022,0.0,0.13043478260869565,0.0,0.0,0.06521739130434782,0.06521739130434782,0.0,0.010869565217391304,0.0,0.06521739130434782,0.021739130434782608,0.08695652173913043,0.14130434782608695,0.0,0.07608695652173914,0.021739130434782608,0.0,0.0,0.010869565217391304,0.021739130434782608,0.16304347826086957,0.11956521739130435
2023,0.0,0.13253012048192772,0.024096385542168676,0.0,0.060240963855421686,0.0963855421686747,0.0,0.0,0.0,0.024096385542168676,0.012048192771084338,0.08433734939759036,0.1566265060240964,0.0,0.060240963855421686,0.0,0.0,0.0,0.024096385542168676,0.024096385542168676,0.1686746987951807,0.13253012048192772
2024,0.0,0.1346153846153846,0.038461538461538464,0.0,0.057692307692307696,0.038461538461538464,0.0,0.019230769230769232,0.0,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.11538461538461539,0.0,0.09615384615384616,0.019230769230769232,0.0,0.0,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.1346153846153846
