Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.10540925533894598,positive,very_weak
derivation,characterization,0.1574591643244434,negative,very_weak
material,characterization,0.35986374603287324,negative,weak
mediation,characterization,0.12403473458920847,negative,very_weak
memberOf,characterization,0.2668802563418119,positive,weak
subCollectionOf,characterization,0.041344911529736156,negative,very_weak
characterization,componentOf,0.10540925533894598,positive,very_weak
derivation,componentOf,0.27386127875258304,negative,weak
material,componentOf,0.2100902925755561,negative,weak
mediation,componentOf,0.10459527207369815,negative,very_weak
memberOf,componentOf,0.075955452531275,positive,very_weak
subCollectionOf,componentOf,0.0392232270276368,negative,very_weak
characterization,derivation,0.1574591643244434,negative,very_weak
componentOf,derivation,0.27386127875258304,negative,weak
material,derivation,0.7191949522280762,positive,strong
mediation,derivation,0.35805743701971643,positive,weak
memberOf,derivation,0.09245003270420485,negative,very_weak
subCollectionOf,derivation,0.21483446221182986,positive,weak
characterization,material,0.35986374603287324,negative,weak
componentOf,material,0.2100902925755561,negative,weak
derivation,material,0.7191949522280762,positive,strong
mediation,material,0.49785866253711797,positive,moderate
memberOf,material,0.08422015601530061,negative,very_weak
subCollectionOf,material,0.2575131013123024,positive,weak
characterization,mediation,0.12403473458920847,negative,very_weak
componentOf,mediation,0.10459527207369815,negative,very_weak
derivation,mediation,0.35805743701971643,positive,weak
material,mediation,0.49785866253711797,positive,moderate
memberOf,mediation,0.13903017140231755,negative,very_weak
subCollectionOf,mediation,0.1282051282051282,positive,very_weak
characterization,memberOf,0.2668802563418119,positive,weak
componentOf,memberOf,0.075955452531275,positive,very_weak
derivation,memberOf,0.09245003270420485,negative,very_weak
material,memberOf,0.08422015601530061,negative,very_weak
mediation,memberOf,0.13903017140231755,negative,very_weak
subCollectionOf,memberOf,0.006620484352491312,negative,very_weak
characterization,subCollectionOf,0.041344911529736156,negative,very_weak
componentOf,subCollectionOf,0.0392232270276368,negative,very_weak
derivation,subCollectionOf,0.21483446221182986,positive,weak
material,subCollectionOf,0.2575131013123024,positive,weak
mediation,subCollectionOf,0.1282051282051282,positive,very_weak
memberOf,subCollectionOf,0.006620484352491312,negative,very_weak
